Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
12566647617,"Oct 3, 2024, 1:48:57 PM",Morning Row,Rowing,,4717,"12,696",173.0,70,false,,,activities/12566647617.gpx,,,4717.0,4612.0,12695.740234375,6.196044921875,2.7527623176574707,0.0,0.0,714.7000122070312,715.0999755859375,5.226267337799072,0.0031506631057709455,,,,,173.0,141.17547607421875,,,,,,70.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.691486120223999,0.0,,,,,,,,,,,,""
12661732809,"Oct 8, 2024, 2:00:26 PM",Morning Row,Rowing,,3582,"8,396",166.0,50,false,,,activities/12661732809.gpx,,,3582.0,3383.0,8396.080078125,4.444043159484863,2.481844425201416,0.0,0.0,714.7000122070312,716.0999755859375,9.804255485534668,0.016674447804689407,,,,,166.0,142.328125,,,,,,50.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3439643383026123,0.0,,,,,,,,,,,,""
12661732871,"Oct 4, 2024, 1:46:50 PM",Morning Row,Rowing,,5380,"13,620",201.0,89,false,,,activities/12661732871.gpx,,,5380.0,5325.0,13620.25,4.93798828125,2.557793378829956,0.0,0.0,719.7000122070312,720.2000122070312,0.7764045596122742,-0.003671004669740796,,,,,201.0,144.7359161376953,,,,,,89.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.531644821166992,0.0,,,,,,,,,,,,""
12662352450,"Oct 15, 2024, 1:47:45 PM",Morning Row,Rowing,,4500,"13,501",188.0,91,false,,,activities/12662352450.gpx,,,4500.0,4441.0,13500.8095703125,5.061913967132568,3.0400381088256836,12.18144702911377,12.18144702911377,587.4000244140625,594.7000122070312,9.085532188415527,0.021480193361639977,,,,,188.0,148.41986083984375,,,,,,91.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0001800060272217,0.0,,,,,,,,,,,,""
12669924014,"Oct 16, 2024, 1:42:18 PM",Morning Row,Rowing,,4186,"11,033",180.0,108,false,,,activities/12669924014.gpx,,,4186.0,3788.0,11033.150390625,15.191991806030273,2.912658452987671,2.2200000286102295,2.2200000286102295,583.0999755859375,588.5999755859375,23.27994155883789,-0.01903354935348034,,,,,180.0,155.25717163085938,,,,,,108.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6357262134552,0.0,,,,,,,,,,,,""
12678399996,"Oct 17, 2024, 1:47:03 PM",Morning Row,Rowing,,4713,"14,816",181.0,84,false,,,activities/12678399996.gpx,,,4713.0,4537.0,14815.900390625,18.841936111450195,3.2655720710754395,5.217255115509033,11.714882850646973,585.0999755859375,592.5999755859375,8.035714149475098,-0.04792148992419243,,,,,181.0,145.56394958496094,,,,,,84.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1436240673065186,0.0,,,,,,,,,,,,""
12678413597,"Oct 15, 2024, 10:55:31 PM",2k @ 28,Rowing,first time rowing a 2k alone — definitely a crazy experience in my opinion. thanks ABBA for keeping me hype 😘,535,0,191.0,31,false,,,activities/13517494058.fit.gz,,,535.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,191.0,177.72897338867188,,,73.0,,,31.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
12695871331,"Oct 19, 2024, 3:22:14 PM",HEAD OF THE SPOKANE,Rowing,"",11391,"16,385",183.0,86,false,,,activities/12695871331.gpx,,,11391.0,6008.0,16384.830078125,5.982031345367432,2.7271687984466553,6.941651821136475,6.14679479598999,586.0,592.2999877929688,11.015358924865723,-0.003051603212952614,,,,,183.0,143.57591247558594,,,,,,86.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4384013414382935,0.0,,,,,,,,,,,,""
12710339011,"Oct 21, 2024, 3:36:54 PM",Morning Row,Rowing,,6122,"17,641",177.0,128,false,,,activities/12710339011.gpx,,,6122.0,5825.0,17641.2109375,5.682031154632568,3.028533935546875,3.4677655696868896,3.470146417617798,590.2999877929688,594.0999755859375,10.034296989440918,0.017572490498423576,,,,,177.0,149.72097778320312,,,,,,128.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8816092014312744,0.0,,,,,,,,,,,,""
12717644958,"Oct 22, 2024, 1:50:58 PM",Morning Row,Rowing,,4028,"10,226",189.0,43,false,,,activities/12717644958.gpx,,,4028.0,3971.0,10225.859375,5.965991020202637,2.575134754180908,9.987895965576172,9.987895965576172,587.4000244140625,594.7999877929688,7.925086498260498,0.04009442776441574,,,,,189.0,133.76589965820312,,,,,,43.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.538694143295288,0.0,,,,,,,,,,,,""
12727188966,"Oct 23, 2024, 2:15:19 PM",AT,Rowing,"",3929,0,184.0,124,false,,,activities/13569880306.fit.gz,,,3929.0,3929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,184.0,155.8335418701172,,,303.0,,,124.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
12734521662,"Oct 24, 2024, 1:43:56 PM",Morning Row,Rowing,,5316,"14,534",178.0,64,false,,,activities/12734521662.gpx,,,5316.0,5121.0,14534.0,6.619999885559082,2.8381175994873047,3.0660760402679443,3.0660760402679443,585.2000122070312,589.0999755859375,10.596026420593262,0.01376083679497242,,,,,178.0,136.97706604003906,,,,,,64.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7340104579925537,0.0,,,,,,,,,,,,""
12751311140,"Oct 26, 2024, 2:31:41 PM",Morning Row,Rowing,"",7736,"21,574",171.0,107,false,,,activities/12751311140.gpx,,,7736.0,7421.0,21574.19921875,5.800000190734863,2.907182216644287,26.43769073486328,29.00381851196289,584.5999755859375,595.5,11.811023712158203,-0.012978465296328068,,,,,171.0,141.09512329101562,,,,,,107.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7888054847717285,0.0,,,,,,,,,,,,""
12789934218,"Oct 31, 2024, 1:44:33 PM",Morning Row,Rowing,,4239,"10,873",172.0,62,false,,,activities/12789934218.gpx,,,4239.0,3767.0,10873.400390625,5.739999771118164,2.8864879608154297,15.890957832336426,15.890957832336426,580.2000122070312,592.2999877929688,48.62385177612305,0.04414442554116249,,,,,172.0,141.22427368164062,,,,,,62.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5650861263275146,0.0,,,,,,,,,,,,""
12790144528,"Oct 30, 2024, 11:08:06 PM",OYO,Ride,"",2582,0,148.0,26,false,,,activities/13637741013.fit.gz,,,2582.0,2582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,148.0,135.81719970703125,,,300.0,,,26.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
12790145060,"Oct 30, 2024, 2:43:04 PM",Morning Elliptical,Elliptical,,1512,0,136.0,6,false,,,activities/13637741519.fit.gz,,,1512.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,136.0,127.35581970214844,,,156.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
12790145062,"Oct 30, 2024, 2:12:23 PM",Morning Ride,Ride,,1506,0,157.0,37,false,,,activities/13637741463.fit.gz,,,1506.0,1506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,157.0,150.071044921875,,,204.0,,,37.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
12790145401,"Oct 30, 2024, 1:44:59 PM",Morning Row,Rowing,,1544,0,166.0,47,false,,,activities/13637741434.fit.gz,,,1544.0,1544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,166.0,158.3419647216797,,,153.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
12790146726,"Oct 28, 2024, 1:40:26 PM",30’ Test,Rowing,"",4094,0,190.0,121,false,,,activities/13637743302.fit.gz,,,4094.0,4094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,190.0,155.55496215820312,,,335.0,,,121.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
12790147219,"Oct 25, 2024, 1:35:23 PM",SS and 3x750m @2k pace,Rowing,"",5217,0,188.0,113,false,,,activities/13637743204.fit.gz,,,5217.0,5217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,188.0,147.13916015625,,,395.0,,,113.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
12799117456,"Nov 1, 2024, 1:39:39 PM",Morning Row,Rowing,,5882,"16,460",176.0,106,false,,,activities/12799117456.gpx,,,5882.0,5632.0,16459.900390625,10.441666603088379,2.922567367553711,0.0,0.0,587.0999755859375,589.2999877929688,33.33333206176758,0.000607537105679512,,,,,176.0,145.53517150878906,,,,,,106.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7983508110046387,0.0,,,,,,,,,,,,""
12862745020,"Nov 9, 2024, 3:04:51 PM",2k Prep!,Rowing,"6x250m, 20’ rest, 3x600m",5091,0,185.0,91,false,,,activities/13715802738.fit.gz,,,5091.0,5091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,185.0,143.9636688232422,,,406.0,,,91.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
12862745126,"Nov 6, 2024, 3:25:26 PM",AT,Rowing,3x17’ with 2’ at column 8 and 2’ at column 10,3802,0,187.0,169,false,,,activities/13715802511.fit.gz,,,3802.0,3802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,187.0,166.7267303466797,,,285.0,,,169.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
12862745241,"Nov 8, 2024, 10:33:22 PM",OYO x2 😋,Ride,"",2659,0,165.0,44,false,,,activities/13715802929.fit.gz,,,2659.0,2659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,165.0,144.48777770996094,,,339.0,,,44.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
12862746124,"Nov 7, 2024, 4:57:57 PM",OYO,Ride,"",4286,0,166.0,88,false,,,activities/13715802613.fit.gz,,,4286.0,4286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,166.0,147.58282470703125,,,556.0,,,88.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
12878743212,"Nov 11, 2024, 3:00:11 PM",Teti’s 20 (3rd time 🔥),Rowing,"",5508,0,191.0,203,false,,,activities/13733043333.fit.gz,,,5508.0,5508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,191.0,161.2274932861328,,,504.0,,,203.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
12917733836,"Nov 2, 2024, 3:55:09 PM",Morning Row,Rowing,,3388,"10,738",202.0,100,false,,,activities/12917733836.gpx,,,3388.0,3279.0,10738.0,5.71999979019165,3.2747788429260254,3.5933332443237305,3.5933332443237305,589.2999877929688,593.2999877929688,7.567567348480225,0.0027938163839280605,,,,,202.0,157.60079956054688,,,,,,100.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.169421434402466,0.0,,,,,,,,,,,,""
12998040526,"Nov 27, 2024, 8:58:45 PM",yay biking!,Ride,2 x 10k biking + rib rehab. definatley back at altitude because my lungs are on fire!,2764,0,166.0,64,false,,,activities/12998040526.gpx,,,2764.0,2764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,166.0,148.22865295410156,,,,,,64.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13012148164,"Nov 29, 2024, 6:51:53 PM",Tree Hunting,Hike,I just had to strava it….,5820,2.70,149.0,9,false,,,activities/13012148164.gpx,,,5820.0,2829.0,2707.2099609375,4.460000038146973,0.9569494128227234,69.74456787109375,67.74168395996094,2343.89990234375,2388.89990234375,37.20930099487305,0.08126477897167206,,,,,149.0,110.3170394897461,,,,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.46515634655952454,59.0,,,,5176.0,,,,,,,5176.0,""
13017582925,"Nov 30, 2024, 4:23:23 PM",Saturday Bike!,Ride,"2 x 15k w/ no rib pain 🔥 — got some billie eilish, hamilton, and caamp all in the same bike.",4350,0,170.0,116,false,,,activities/13017582925.gpx,,,4350.0,4350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,170.0,153.16644287109375,,,,,,116.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13031280473,"Dec 2, 2024, 4:00:25 PM",Christmas-Energized Biking,Ride,2 x 10k,2856,0,176.0,108,false,,,activities/13031280473.gpx,,,2856.0,2856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,176.0,163.686279296875,,,,,,108.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13042334724,"Dec 3, 2024, 8:19:25 PM",Checkpoint C (on berg),Ride,"5 x 5’ with 4’ rest. 2k + 10, 6, 3, 5, 9.",3022,0,183.0,82,false,,,activities/13908171297.fit.gz,,,3022.0,3022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,183.0,153.16578674316406,,,479.0,,,82.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13124345187,"Dec 15, 2024, 7:01:02 PM",Walk for Coffee + Crib!!,Walk,"",12313,10.86,,,false,,,activities/13124345187.gpx,,,12313.0,6722.0,10864.2998046875,2.5999999046325684,1.6162302494049072,122.90483856201172,126.93997192382812,1788.4000244140625,1888.0999755859375,12.0,-0.019329363480210304,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8823438882827759,0.0,,,,12976.0,,,,,,,,media/6A9A982E-427C-4E37-B123-E9020CB2A854.jpg
13144310089,"Dec 18, 2024, 6:26:19 PM",Bike + Erg,Ride,10k bike and 4x5’ at mostly SS on erg! 🔥,4660,0,175.0,137,false,,,activities/14017243190.fit.gz,,,4660.0,4660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,175.0,156.15065002441406,,,593.0,,,137.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13157070652,"Dec 20, 2024, 7:48:34 PM",🏃‍♀️ 🏃‍♀️ 🏃‍♀️,Run,3.5 miles of walking and chatting — then locked in for a lap of running….,1369,3.59,,,false,,,activities/13157070652.gpx,,,1369.0,1369.0,3592.199951171875,4.440000057220459,2.6239590644836426,56.5844841003418,56.5844841003418,1845.4000244140625,1888.0,12.85140609741211,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3704.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6239590644836426,0.0,,,,3486.0,,,,,2.705697536468506,,,""
13157082675,"Dec 20, 2024, 6:28:11 PM",walk and talk!,Walk,"",4255,5.86,139.0,14,false,,,activities/14030980064.fit.gz,,,4255.0,4184.0,5862.009765625,3.0,1.4010539054870605,113.80000305175781,113.80000305175781,1845.199951171875,1890.4000244140625,21.176469802856445,0.0,,,,,139.0,115.58995819091797,,,348.0,,,14.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.3776756525039673,0.0,,,,7144.0,,,,,,,,media/71FFFA08-DB8A-47D4-810A-9BECAD104F45.jpg|media/9225BE6E-F694-48B8-88CE-4504809A7905.jpg
13164789268,"Dec 21, 2024, 10:45:24 PM",yay erg!,Rowing,4x10’ at SS!!,3512,0,192.0,158,false,,,activities/14039264919.fit.gz,,,3512.0,3512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,192.0,168.03416442871094,,,338.0,,,158.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13164789547,"Dec 21, 2024, 5:40:37 PM",gaga class 😏,Workout,tried a gaga dance class with my (professional dancer) sister — let’s just say she was hella intimidated by my moves 🕺🏻,3184,0,163.0,13,false,,,activities/14039265203.fit.gz,,,3184.0,3184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,163.0,114.65641021728516,,,309.0,,,13.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13183595375,"Dec 24, 2024, 6:02:00 PM",MERRY CHRISTMAS 🎄🎁!!!,Rowing,3x15’ erg/bike/erg,3353,0,180.0,137,false,,,activities/14059481304.fit.gz,,,3353.0,3353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,180.0,164.32955932617188,,,320.0,,,137.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13196704579,"Dec 26, 2024, 8:59:41 PM",humbling 30’ prep,Rowing,the gym is starting to get very full as new year resolutions are being put in place… never once seen all three ergs being used at once,3462,0,187.0,123,false,,,activities/14073620826.fit.gz,,,3462.0,3462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,187.0,161.05343627929688,,,342.0,,,123.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13281489301,"Jan 6, 2025, 1:58:55 PM",Morning Row,Rowing,,2836,0,187.0,85,false,,,activities/14165201203.fit.gz,,,2836.0,2836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,187.0,156.034912109375,,,276.0,,,85.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13281489597,"Jan 3, 2025, 10:39:30 PM",Afternoon Row,Rowing,,3660,0,178.0,143,false,,,activities/14165201447.fit.gz,,,3660.0,3660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,178.0,162.65628051757812,,,348.0,,,143.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13281490366,"Dec 30, 2024, 4:45:16 PM",Morning Row,Rowing,,2769,0,172.0,98,false,,,activities/14165201971.fit.gz,,,2769.0,2769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,172.0,161.41928100585938,,,264.0,,,98.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13281490427,"Dec 30, 2024, 5:31:53 PM",Morning Stair-Stepper,Stair-Stepper,,1202,0,164.0,32,false,,,activities/14165202238.fit.gz,,,1202.0,1202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,164.0,153.60897827148438,,,187.0,,,32.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13292965882,"Jan 7, 2025, 5:32:53 PM",30’ test on the berg,Ride,"",5278,0,195.0,188,false,,,activities/14177507244.fit.gz,,,5278.0,5278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,195.0,161.6960906982422,,,889.0,,,188.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13294846958,"Jan 7, 2025, 9:42:57 PM",Afternoon Row,Rowing,,5587,"16,114",182.0,83,false,,,activities/13294846958.gpx,,,5587.0,5475.0,16114.2998046875,11.837499618530273,2.943251132965088,3.2642858028411865,3.2642858028411865,589.2999877929688,593.4000244140625,12.41830062866211,-0.007446801755577326,,,,,182.0,141.1247100830078,,,,,,83.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.884249210357666,0.0,,,,,,,,,,,,""
13318302821,"Jan 10, 2025, 4:47:19 PM",Altitude Training on berg 🥵,Ride,"",3382,0,187.0,83,false,,,activities/14204628817.fit.gz,,,3382.0,3382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,187.0,151.33885192871094,,,496.0,,,83.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13318303584,"Jan 9, 2025, 4:36:15 PM",Stadiums 🏃‍♀️,Workout,"",1280,0,184.0,67,false,,,activities/14204629587.fit.gz,,,1280.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,184.0,171.8054656982422,,,235.0,,,67.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13318303711,"Jan 9, 2025, 5:01:39 PM",Circuit 💪🏻,Workout,"",1254,0,171.0,21,false,,,activities/14204629717.fit.gz,,,1254.0,1254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,171.0,145.85885620117188,,,179.0,,,21.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13318304129,"Jan 9, 2025, 5:25:10 PM",pilates 🧘‍♀️,Workout,"",1624,0,139.0,4,false,,,activities/14204629798.fit.gz,,,1624.0,1624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,139.0,106.64286041259766,,,133.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13318304135,"Jan 8, 2025, 6:09:57 PM",berg 🚴,Ride,"",2031,0,160.0,38,false,,,activities/14204630196.fit.gz,,,2031.0,2031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,160.0,142.558837890625,,,255.0,,,38.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13318304269,"Jan 8, 2025, 4:51:20 PM",tech on erg,Rowing,"",3706,0,154.0,12,false,,,activities/14204630355.fit.gz,,,3706.0,3706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,154.0,109.392333984375,,,42.0,,,12.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13318331709,"Dec 27, 2024, 6:53:13 PM",Lunch Hike,Hike,,3192,3.95,172.0,25,false,,,activities/13318331709.gpx,,,3192.0,3119.0,3949.320068359375,6.788888931274414,1.2662135362625122,185.2023468017578,185.2023468017578,1851.5,1918.9000244140625,48.314605712890625,0.3468969166278839,,,,,172.0,129.39987182617188,,,,,,25.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2372556924819946,3949.300048828125,,,,5256.0,,,,,,,5256.0,""
13318331860,"Jan 8, 2025, 9:34:36 PM",Afternoon Row,Rowing,,6321,"16,912",187.0,99,false,,,activities/13318331860.gpx,,,6321.0,6260.0,16912.0,6.508571624755859,2.7015974521636963,6.0431060791015625,6.0431060791015625,585.2000122070312,589.0,12.380952835083008,0.007686849683523178,,,,,187.0,142.9749755859375,,,,,,99.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6755261421203613,0.0,,,,,,,,,,,,""
13318331903,"Jan 9, 2025, 9:43:10 PM",Afternoon Row,Rowing,,6103,"15,048",175.0,70,false,,,activities/13318331903.gpx,,,6103.0,5925.0,15047.7998046875,5.400000095367432,2.539713144302368,0.0,0.0,585.9000244140625,593.9000244140625,13.793103218078613,-0.03987293690443039,,,,,175.0,135.9996337890625,,,,,,70.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.46563982963562,0.0,,,,,,,,,,,,""
